,Kode,Uraian,Nilai_Jumlah,Nilai_Rupiah,Mutasi_Masuk,Mutasi_Keluar,Mutasi_Jumlah,Jumlah,Rupiah,Tahun,Prioritas,KMeans_Cluster
2466,641,Toner Laserjet HP 201A Yellow,5,0,0.0,0,0,5,4400000,2024,1,0
2467,51,CD - R W Blank,173,0,0.0,50,-50,123,541200,2024,0,0
2468,53,DVD - R Blank,228,0,0.0,0,0,228,752400,2024,0,0
2469,65,CD - R Blank,315,0,0.0,2,-2,313,1136190,2024,0,0
2470,2,Flash Disk 64 GB,2,0,110.0,93,17,19,1453500,2024,1,0
2471,71,Flash Disk 32 GB,0,0,110.0,62,48,48,2731200,2024,1,0
2472,1,SANDISK EXTREME PRO MEMORY MICRO SD UHS-I 32GB - MICRO SDHC 32 GB,3,0,2.0,3,-1,2,248000,2024,1,0
2473,2,"Memori SD Card 32 GB, 90MB/s Sandisk",0,0,29.0,0,29,29,3090240,2024,0,0
2474,3,Conector Header Putih 4pin,25,0,0.0,0,0,25,17500,2024,0,0
2475,4,Conector Header Putih 6pin,25,0,0.0,0,0,25,25000,2024,0,0
2476,6,Conector DB 9 Female + Cover,299,0,160.0,239,-79,220,865880,2024,1,2
2477,19,Kabel USB Printer,23,0,37.0,9,28,51,1032390,2024,0,0
2478,21,Keyboard & Mouse Optical Scorll MK-200 logitech,3,0,62.0,1,61,64,16188520,2024,0,0
2479,24,Modem External Prolink 1456-TR,0,0,2.0,0,2,2,447980,2024,1,0
2480,31,Multi Cable Tester OEM,0,0,5.0,0,5,5,1443000,2024,1,0
2481,36,Wireless Adapter PCI Adapter WLAN,0,0,1.0,0,1,1,168942,2024,1,0
2482,37,Converter RS 232 to RS 485,0,0,5.0,0,5,5,315000,2024,1,0
2483,41,Conector DB 9male-female (PCB),10,0,0.0,0,0,10,49500,2024,0,0
2484,46,"Switch D-Link 8 port 10 100 1000Base-T, Auto-sensing, Auto-MDI-X,",9,0,10.0,9,1,10,2490000,2024,1,0
2485,48,USB Wi-Fi Adapter TP-Link TL-WN422G (TL722N),0,0,94.0,0,94,94,11249920,2024,0,0
2486,49,Wireless N Access Poin TP-Link TL-WA901ND 300Mbps,1,0,1.0,1,0,1,624000,2024,1,0
2487,51,Memory Card Memory Stick Pro Duo High Speed 32GB,3,0,1.0,3,-2,1,124000,2024,1,0
2488,76,Chasing Harddisk Ekternal Sata 2.5  (laptop),0,0,1.0,0,1,1,35000,2024,1,0
2489,80,HDMI Adapter hdmi to vga with audio converter cable adapter black - 24cm,14,0,15.0,13,2,16,607725,2024,1,0
2490,85,Modem Wifi ZTE-MF62,3,0,1.0,0,1,4,1118124,2024,1,0
2491,86,EDUP Mini Wireless 80211N 150Mbps Wifi Usb Network Card Adapter EP-N8508,0,0,10.0,0,10,10,269000,2024,0,0
2492,88,"Kabel HDMI to HDMI, Kabel HDMI SONY DLC-HD20P",0,0,11.0,0,11,11,659780,2024,0,0
2493,89,HDMI to HDMI Cable,0,0,8.0,0,8,8,320560,2024,0,0
2494,90,Optical Mouse Logitech B100 USB,0,0,108.0,0,108,108,6473520,2024,0,0
2495,91,"Sandisk Extreme HD Vidoe Secure Digital High Capacity 16GB, 45MB s class 10",7,0,3.0,7,-4,3,429570,2024,1,0
2496,92,"Sandisk Ultra microSDHC Card UHS-1  32GB, 30MB s, class 10",41,0,0.0,31,-31,10,1141745,2024,1,0
2497,95,"Wireless-N Router TP-LINK 3G 3,75G TL-MR3220",22,0,2.0,12,-10,12,2535960,2024,1,0
2498,97,VGA to USB OS Compatibility  Windows 8 8.1 (32 64) Windows 7(32 64) Windows Vista (32 64) Windows XP (32 64) Drivers are WHQL certified,0,0,3.0,0,3,3,478521,2024,1,0
2499,104,4K Mini DisplayPort to HDMI Adapter,0,0,1.0,0,1,1,118548,2024,1,0
2500,152,Bluetooth V4.0 USB Dongle,0,0,2.0,0,2,2,168000,2024,1,0
2501,153,Converter Micro HDMI to VGA Ugreen,16,0,2.0,16,-14,2,90000,2024,1,0
2502,154,"Keyboard dan Mouse  MICROSOFT Wired Keyboard 600-USB, Windows XP, 7, 8, 10",0,0,4.0,0,4,4,656000,2024,1,0
2503,155,Keyboard dan Mouse Gamming,0,0,18.0,0,18,18,5202000,2024,0,0
2504,158,Router Wireless RB941-2nD (hAP-Lite),1,0,11.0,1,10,11,4770810,2024,0,0
2505,195,"MousePad silicon anti statis, dilapis kain anti slip Dan presisi untuk optic mouse laser",0,0,84.0,0,84,84,728280,2024,0,0
2506,198,Mouse Wireless Logitech 185,0,0,42.0,0,42,42,7692300,2024,0,0
2507,200,Ugreen USB Type C LAN Adapter + HDMI + VGA + Card Reader + USB Hub 3 Port - CM179 - Gray,3,0,6.0,3,3,6,3788100,2024,1,0
2508,203,Micro SD Card 128 GB SanDisk Ultra microSDHC UHS-1 Class 10 100MB s,74,0,25.0,74,-49,25,4995000,2024,1,0
2509,204,Microphone Mic Clip On Deluxe 3.5mm TRRS for Android,0,0,5.0,0,5,5,318400,2024,1,0
2510,207,Webcam Logitech C505e (C270 HD Webcam 720P),0,0,34.0,0,34,34,9928000,2024,0,0
2511,213,Logitech MX Anywhere 3 Mouse Wireless Performance Compact - Grey,4,0,2.0,4,-2,2,1723860,2024,1,0
2512,214,Headset Logitech H111 / H150,44,0,15.0,33,-18,26,3041955,2024,1,0
2513,220,HDMI Splitter Vention [ACCG0] HDMI Splitter (1 in 4 Out) Full HD 3D 4K HDMI 2.0,1,0,6.0,1,5,6,2304000,2024,1,0
2514,224,Kabel LAN Vention 10m Kabel Lan Cat6 Cat.6 UTP Ethernet Patch Cor d Cable - IBK Bulat,3,0,5.0,3,2,5,270000,2024,1,0
2515,225,XIAOMI Earphone Wireless,0,0,2.0,0,2,2,398000,2024,1,0
2516,226,Usb Wifi Mini Wireless Adaptor Tp-Link Tl-Wn 725n,0,0,35.0,0,35,35,3115000,2024,0,0
2517,227,Kabel HDMI to HDMI Bafo Kabel HDMI 20Meter,0,0,8.0,0,8,8,5594400,2024,0,0
2518,228,LAN Tester SC 8108,0,0,11.0,0,11,11,3296700,2024,0,0
2519,229,Headset Rexus Daxa TS1,0,0,12.0,0,12,12,10884360,2024,0,0
2520,230,Kabel HDMI to HDMI-20 Meter,0,0,1.0,0,1,1,224770,2024,1,0
2521,231,Rexus T5 Kvlar Gaming Mousepad XL,0,0,13.0,0,13,13,413920,2024,0,0
2522,232,Bluetooth V4.0 USB Dongle (Baseus),0,0,10.0,0,10,10,926850,2024,0,0
2523,660,Access Point D-Link DWL - 2100 AP E (DAP-1360),0,0,4.0,0,4,4,1731600,2024,1,0
2524,4,Sapu Ijuk Lantai,11,0,48.0,34,14,25,1047558,2024,1,0
2525,5,Cikrak   Serok Sampah,12,0,24.0,14,10,22,704000,2024,0,0
2526,7,Cop Wc,5,0,0.0,0,0,5,132500,2024,1,0
2527,8,Sapu Ijuk Mobil,26,0,0.0,10,-10,16,616000,2024,0,0
2528,26,kemucing   Sulak,2,0,51.0,30,21,23,848700,2024,1,0
2529,30,Sapu Karet Gagang,29,0,0.0,3,-3,26,1001000,2024,0,0
2530,1,Sabut Spon Kawat,119,0,0.0,27,-27,92,506000,2024,0,0
2531,13,Refill Tissu Kotak,7,0,1200.0,807,393,400,4262400,2024,1,1
2532,14,Semir Ban Mobil,10,0,12.0,10,2,12,708624,2024,1,0
2533,15,Pembersih Kaca Uk. 425ml,0,0,48.0,16,32,32,317520,2024,0,0
2534,38,Tissue Kotak,4,0,600.0,404,196,200,3973800,2024,1,2
2535,40,Sabut Kilap Nilon   Spons,0,0,102.0,72,30,30,108000,2024,1,0
2536,41,Lap Kuning,2,0,48.0,42,6,8,98400,2024,1,0
2537,43,Lap Plas Biru Chamois (Kanebo),7,0,24.0,21,3,10,739260,2024,1,0
2538,60,Tangkai Duster Pel Sotak,61,0,0.0,3,-3,58,2705120,2024,0,0
2539,77,Mop Inner Extrusion( Alat Pel Tangkai Spon),6,0,0.0,3,-3,3,402930,2024,1,0
2540,78,Refill Mop Set (Alat Pembersih Pel),5,0,0.0,0,0,5,537900,2024,1,0
2541,80,Tempat Tissue Kotak,2,0,48.0,22,26,28,932400,2024,0,0
2542,81,Pembersih Kaca Karet,19,0,0.0,8,-8,11,181500,2024,1,0
2543,9,Ember   Timba,10,0,24.0,16,8,18,516600,2024,1,0
2544,27,Keset Kain Tebal,0,0,50.0,47,3,3,73926,2024,1,0
2545,95,Tempat Sampah tutup Lion Star No.15,8,0,24.0,17,7,15,947385,2024,1,0
2546,96,Keset Karet Lubang Uk.48X58cm,44,0,0.0,25,-25,19,1358500,2024,1,0
2547,1,Kunci Inggris 15  Lippro,6,0,6.0,2,4,10,1333848,2024,0,0
2548,2,"Kunci L Set Panjang 1,5-10mm Jonnesway",1,0,10.0,1,9,10,3529300,2024,0,0
2549,3,Kunci L Set Panjang Ballpoint (9 Pcs S2),5,0,1.0,5,-4,1,89000,2024,1,0
2550,4,"Kunci L Torx Set Pendek T-10, T-15, T-20, T-25, T-27, T-30, T-40 Jonesway",0,0,2.0,0,2,2,320000,2024,1,0
2551,5,Kunci Ring Pas Set  (8PCS-6-24),11,0,17.0,9,8,19,6369700,2024,0,0
2552,6,Kunci Sok T HD 10 Lippro,0,0,8.0,0,8,8,201680,2024,0,0
2553,7,Kunci Sok T HD 12 Lippro,0,0,8.0,0,8,8,206880,2024,0,0
2554,8,Kunci Sok T HD 14 Lippro,1,0,8.0,1,7,8,185200,2024,0,0
2555,9,Kunci Sok T HD 8 Lippro,0,0,9.0,0,9,9,214740,2024,0,0
2556,10,"Fold Hex Key Set HF6M 3-10mm L6, Boundus USA",0,0,2.0,0,2,2,308136,2024,1,0
2557,14,Kunci shock 8-32 mm 24pcs (tekiro) hand socket 1 2,2,0,2.0,2,0,2,126800,2024,1,0
2558,17,Gembok - Kunci,3,0,24.0,19,5,8,392496,2024,1,0
2559,15,Car Wash & Wax Meguaiars,10,0,12.0,11,1,11,4589200,2024,1,0
2560,16,Wax Ultimate Quik Meguaiars,0,0,12.0,1,11,11,2978800,2024,0,0
2561,19,hand Soap Fresh,48,0,84.0,121,-37,11,371800,2024,1,0
2562,22,Pembasmi Serangga Baygon,0,0,158.0,108,50,50,2150000,2024,1,0
2563,23,Pencuci Piring / Gelas Sunlight,17,0,146.0,113,33,50,2220000,2024,1,0
2564,24,Bubuk Pembersih Piring dan Gelas / Vim,1,0,24.0,10,14,15,207000,2024,1,0
2565,43,Vixal Cair   Porstek   Tepol,1,0,72.0,43,29,30,597000,2024,1,0
2566,59,Pembersih Lantai,0,0,36.0,22,14,14,205800,2024,1,0
2567,24,Kapur Barus Kecil,8,0,60.0,55,5,13,161200,2024,1,0
2568,25,Kapur Barus Toilet Ball,2,0,72.0,73,-1,1,26600,2024,1,0
2569,60,Parfum Mobil Ambipur,30,0,108.0,82,26,56,711180,2024,1,0
2570,63,Pengharum Ruangan Bay Fresh Spray,3,0,196.0,99,97,100,2440000,2024,1,0
2571,64,Pengharum Ruangan Padat AC,11,0,196.0,107,89,100,1198800,2024,1,0
2572,69,Refill Pengharum  Matic spray,1,0,196.0,97,99,100,3440000,2024,1,0
2573,70,Pengharum Ruangan Matic,2,0,96.0,95,1,3,222900,2024,1,0
2574,1,Tanda Pengaman Perbaikan Mobil,4,0,0.0,0,0,4,364000,2024,1,0
2575,15,Gantungan Kalender,0,0,24.0,12,12,12,46800,2024,1,0
2576,20,Jam Dinding,1,0,36.0,25,11,12,1256400,2024,1,0
2577,67,Payung,16,0,44.0,36,8,24,2930400,2024,1,0
2578,333,Senter   Sentolop,4,0,12.0,5,7,11,792000,2024,0,0
2579,334,Tali Rafia  Uk Besar 1Kg,10,0,12.0,13,-1,9,190305,2024,1,0
2580,337,Stand Acrilic tegak,51,0,0.0,9,-9,42,2079000,2024,0,0
2581,409,Kalung Gordon Orange Abu-Abu,74,0,0.0,7,-7,67,2244500,2024,0,0
2582,410,Kalung Gordon Kuning Abu-Abu,315,0,0.0,142,-142,173,5190000,2024,0,0
2583,411,Kalung Gordon Biru Abu-Abu,581,0,0.0,219,-219,362,10860000,2024,0,0
2584,412,Kalung Gordon Hijau Abu-Abu,149,0,0.0,1,-1,148,4608000,2024,0,0
2585,413,Kalung Gordon Merah Abu-Abu,491,0,0.0,120,-120,371,11130000,2024,0,0
2586,3,Kabel Coaxial 50 Ohm Kitani,399,0,130.0,399,-269,130,1300000,2024,1,2
2587,8,"Kabel Kitani Serabut 0.84mm, Hijau, Kuning",10,0,2.0,10,-8,2,732600,2024,1,0
2588,9,"Kabel Kitani Serabut 1mm Hitam, Merah",15,0,2.0,11,-9,6,2171160,2024,1,0
2589,10,"Kabel Kitani (Jumper) Tunngal 0.5mm, Hitam, Merah, Biru, Putih",38,0,26.0,30,-4,34,2383170,2024,1,0
2590,15,Kabel Ties Besar 20cm,36,0,26.0,34,-8,28,281280,2024,1,0
2591,17,Kabel Wrapping,2,0,1.0,2,-1,1,94000,2024,1,0
2592,18,"Kabel Serabut NYMHY 2x2,5",707,0,100.0,307,-207,500,11002400,2024,0,2
2593,21,"Kabel NYA 1.5mm Merah, Hitam",6,0,2.0,6,-4,2,728000,2024,1,0
2594,23,Kabel Data Abu² isi 20 jalur (meter),114,0,0.0,49,-49,65,484408,2024,0,0
2595,28,Kabel Scerem Isi 3 (Roll),1,0,1.0,1,0,1,274500,2024,1,0
2596,30,Kabel Ties Kecil,23,0,15.0,23,-8,15,49950,2024,1,0
2597,31,Kabel Ties Tanggung,24,0,23.0,22,1,25,159285,2024,1,0
2598,34,"Kabel NYA 1,5mm Biru. Kuning.",0,0,3.0,0,3,3,1390275,2024,1,0
2599,35,"Kabel NYM 2x2,5 mm Supreme",380,0,250.0,380,-130,250,4497500,2024,1,2
2600,41,Kabel Test Leads Avometer Analog,10,0,0.0,5,-5,5,651108,2024,1,0
2601,42,"Kabel Jumper Male -Female 240mmx5, 200mmx5, 150mmx8, 110mmx47",55,0,60.0,55,5,60,1500000,2024,1,0
2602,43,"Kabel Jumper Male -Male 240mmx5, 200mmx5, 150mmx8, 110mmx47",66,0,51.0,62,-11,55,1346928,2024,1,0
2603,46,Kabel UTP Cat 6e,0,0,8.0,0,8,8,20164050,2024,0,0
2604,50,Kabel Roll (10M),33,0,51.0,26,25,58,12052050,2024,0,0
2605,54,Kabel data samsung galaxy note Interface USB 2.0 to Micro USB Panjang 1 Meter,0,0,95.0,0,95,95,3975750,2024,0,0
2606,60,KABEL PANEL SURYA SINYOKU 2X2.5mm 50meter,35,0,100.0,0,100,135,2060050,2024,0,0
2607,62,Kabel USB Extension 1.5m Ver. USB 3.0,1,0,15.0,1,14,15,1136400,2024,0,0
2608,66,"Kabel serabut AWG20, 300Volt, 80 derajat",0,0,11.0,0,11,11,2391400,2024,0,0
2609,70,kabel pigtail bnc female to sma male rg58,9,0,8.0,9,-1,8,621600,2024,1,0
2610,71,kabel pigtail bnc male to rp sma female rg58,0,0,10.0,0,10,10,777000,2024,0,0
2611,74,Ugreen Converter Micro HDMI to HDMI VGA,10,0,20.0,5,15,25,4740000,2024,0,0
2612,77,Kabel SDI BNC Male To BNC Male - 2 Meter,0,0,5.0,0,5,5,768600,2024,1,0
2613,78,"Kabel Jumper Female to Female 40 Pin, Pj 20cm",111,0,59.0,106,-47,64,708291,2024,1,0
2614,80,"HDMI to Micro HDMI Cable, Suit for Raspberry Pi 4B",0,0,24.0,0,24,24,825840,2024,0,0
2615,81,Kabel NYAF 0.75,1,0,1.0,1,0,1,249950,2024,1,0
2616,83,"Kabel USB Tipe C USB-C Cable length: approx. 1M  Connector: USB 3.1 Type C (USB-C) Male, USB 3.0 Type A Male",20,0,10.0,20,-10,10,490000,2024,1,0
2617,88,Kabel NYYHY (serabut) 2x4mm,0,0,1.0,0,1,1,899000,2024,1,0
2618,229,Kabel NYA 2.5mm biru,4,0,3.0,4,-1,3,1109790,2024,1,0
2619,230,Kabel NYA 2.5mm hitam,1,0,2.0,1,1,2,1583526,2024,1,0
2620,231,Kabel NYA 2.5mm kuning,2,0,2.0,1,1,3,2218890,2024,1,0
2621,232,Kabel NYA 2.5mm merah,6,0,1.0,6,-5,1,369930,2024,1,0
2622,235,"Kabel NYAF 1.5mm  Kuning, Biru",2,0,3.0,2,1,3,1302000,2024,1,0
2623,236,"Kabel NYAF 1.5mm merah, hitam",36,0,7.0,36,-29,7,3038000,2024,1,0
2624,238,Kabel NYAF 2.5mm merah,6,0,8.0,6,2,8,5962920,2024,1,0
2625,239,Kabel NYAF 4mm serabut supreme,3,0,1.0,3,-2,1,974000,2024,1,0
2626,242,Kabel Serabut NYMHY 3x2.5mm supreme,848,0,386.0,671,-285,563,14762252,2024,1,2
2627,244,Kabel Pita (pelangi) 10 jajar,5,0,63.0,0,63,68,1307820,2024,0,0
2628,247,Kabel Power CPU,39,0,17.0,39,-22,17,205190,2024,1,0
2629,248,Kabel RG 58 BELDEN,0,0,300.0,0,300,300,2241000,2024,0,0
2630,250,Kabel serabut 1mm (warna campuran),1,0,1.0,0,1,2,531500,2024,1,0
2631,254,Kabel serial DB-9 Kabel,10,0,0.0,0,0,10,495000,2024,0,0
2632,259,Kabel UTP Cat 5e,0,0,1.0,0,1,1,2369073,2024,1,0
2633,262,Kabel AWG 8 Warna Hitam type NF - 8GD 8AWG 50m,0,0,2.0,0,2,2,1948000,2024,1,0
2634,263,Kabel AWG 8 Warna Merah type NF - 8GD 8AWG 50m,0,0,2.0,0,2,2,1948000,2024,1,0
2635,264,Kabel NYY 1x25mm,0,0,50.0,0,50,50,3768450,2024,0,0
2636,265,Kabel AWG 26 Biru,0,0,1.0,0,1,1,50000,2024,1,0
2637,266,Kabel AWG 26 Hijau,0,0,1.0,0,1,1,50000,2024,1,0
2638,267,Kabel AWG 26 Hitam,0,0,1.0,0,1,1,50000,2024,1,0
2639,268,Kabel AWG 26 Kuning,0,0,1.0,0,1,1,50000,2024,1,0
2640,269,Kabel AWG 26 Merah,0,0,1.0,0,1,1,50000,2024,1,0
2641,270,Kabel AWG 26 Putih,0,0,1.0,0,1,1,50000,2024,1,0
2642,271,Kabel RG 59,0,0,3.0,0,3,3,4029300,2024,1,0
2643,2,Lampu sepeda motor 24V 36W,0,0,50.0,0,50,50,10750350,2024,0,0
2644,19,Lampu Led Philips 13W 220V,0,0,10.0,0,10,10,390600,2024,0,0
2645,24,"Lampu halogen Philips 500 Watt, 230V. Suhu warna 2900K",19,0,16.0,19,-3,16,878400,2024,1,0
2646,27,Lampu LED Video Lighting Kamera HD160 Lampu Studio HP Ulanzi - 160 LED,0,0,4.0,0,4,4,2196000,2024,1,0
2647,28,Lampu LED Video Lighting Kamera FT96 Lampu Studio HP Ulanzi - 96LE,0,0,6.0,0,6,6,691740,2024,0,0
2648,32,Lampu RGB-Lampu Floodlight 30W RGB,0,0,2.0,0,2,2,98000,2024,1,0
2649,33,Lampu Led 5 Watt,0,0,10.0,0,10,10,199800,2024,0,0
2650,303,Lamp 60W 220V Chiyoda Philips,0,0,3.0,0,3,3,46110,2024,1,0
2651,304,"Lamp Pilot Telemecanique K, H, M 220V",170,0,24.0,0,24,194,6677940,2024,0,0
2652,305,Lamp Proyector 24V 300W,15,0,0.0,0,0,15,3901260,2024,0,0
2653,308,Lamp TL 20W Philips,7,0,5.0,0,5,12,264061,2024,0,0
2654,319,"Lampu Pijar Kecil TLB-11x24mm, 3.8V 0.007A",30,0,0.0,0,0,30,125400,2024,0,0
2655,320,Lampu Pijar 100W 250V,0,0,50.0,0,50,50,950000,2024,0,0
2656,1,Stop Kontak 5LB,116,0,34.0,105,-71,45,1133841,2024,1,0
2657,2,"Stop Kontak 1Lb, Germany, ground",94,0,0.0,0,0,94,2175160,2024,0,0
2658,3,"Stop Kontak 2Lb, Broco",76,0,0.0,0,0,76,1519970,2024,0,0
2659,549,"Stop Kontak 3Lb, ground",88,0,0.0,32,-32,56,1006050,2024,0,0
2660,550,"Stop Kontak 4Lb, ground",194,0,79.0,167,-88,106,2242650,2024,1,0
2661,551,"Stop Kontak 6Lb, ground",4,0,31.0,4,27,31,833900,2024,0,0
2662,1,Switch On Off Kecil 2x1cm,39,0,150.0,39,111,150,114000,2024,0,0
2663,3,"Neon Switch AC 6A 250V 4pin, 2.5cm x 3cm x 3cm",20,0,0.0,0,0,20,462000,2024,0,0
2664,4,"Neon Switch AC 6A 250V 3pin, 3.1cm x 1.4cm x 3.2cm",2,0,20.0,0,20,22,77320,2024,0,0
2665,513,Sedotan Timah Goot Sedang,18,0,0.0,15,-15,3,35964,2024,1,0
2666,554,Switch Double Out Bow,32,0,24.0,23,1,33,1751784,2024,0,0
2667,555,Switch Hotel Out Bow,23,0,24.0,23,1,24,1296000,2024,1,0
2668,556,Switch Togel Engkel 10A NEC,5,0,50.0,0,50,55,1271500,2024,0,0
2669,2,Steker GB Germany,462,0,0.0,156,-156,306,5074466,2024,0,0
2670,547,"Steker (arde), ground",0,0,51.0,0,51,51,611388,2024,0,0
2671,3,Trafo 2A CT 20V,39,0,45.0,39,6,45,2497500,2024,0,0
2672,2,Batere AA rechargeable,25,0,79.0,23,56,81,8205120,2024,0,0
2673,3,Batere AAA rechargeable,15,0,27.0,15,12,27,1609389,2024,0,0
2674,4,Charger batere AA isi 4,0,0,9.0,0,9,9,3596400,2024,0,0
2675,5,Charger batere AAA isi 4,0,0,3.0,0,3,3,1165500,2024,1,0
2676,8,Baterai GWS GW BP3SIP300 11.1V MAh,0,0,10.0,0,10,10,2775000,2024,0,0
2677,20,Bateray 9V,80,0,86.0,116,-30,50,1542500,2024,1,0
2678,23,Bateray Cmos 3.6V,53,0,100.0,53,47,100,677100,2024,0,0
2679,25,Bateray Tanggung ABC,331,0,0.0,94,-94,237,938520,2024,0,0
2680,30,NEW IMAX B6AC LIPO NIMH 3S RC Battery Balance Charger,26,0,11.0,26,-15,11,3674000,2024,1,0
2681,35,"Batrery HIGH DISCHARGER LIPO (Haiyin), 1000mAh, 7.4V",0,0,5.0,0,5,5,872460,2024,1,0
2682,43,Baterai Alkaline ABC A3,0,0,900.0,600,300,300,1245000,2024,1,1
2683,44,Baterai Alkaline ABC A2,0,0,1300.0,700,600,600,2640000,2024,1,1
2684,50,Baterai Batre Kancing LR44  AG13,119,0,160.0,119,41,160,888000,2024,0,0
2685,56,Batteray Y/B Lithium Panasonic PLC BR2/3A 3V,3,0,0.0,0,0,3,323676,2024,1,0
2686,57,Dummy Battery,0,0,2.0,0,2,2,741480,2024,1,0
2687,12,Fuse Besar 1.5A,0,0,50.0,0,50,50,28500,2024,0,0
2688,14,Fuse Besar 5A,0,0,100.0,0,100,100,57000,2024,0,0
2689,15,Fuse Holder,91,0,0.0,69,-69,22,36630,2024,1,0
2690,17,Fuse Kecil 1A,3,0,0.0,0,0,3,990,2024,1,0
2691,22,Lasdop Clipsal 4mm (1dos 100buah),1,0,4.0,1,3,4,1580680,2024,1,0
2692,23,Switch Engkel Out Bow,33,0,0.0,24,-24,9,151047,2024,1,0
2693,24,Timer Relay H3CR-A8 5A,0,0,10.0,0,10,10,1790000,2024,0,0
2694,26,DT-AVR Low Cost Nana Starter Pack,2,0,0.0,0,0,2,452760,2024,1,0
2695,39,"Magnetic Kontaktor S-N12, C20A (ST-12)",0,0,10.0,0,10,10,2190500,2024,0,0
2696,40,Relay Coil 24V DC Omron MY4-GS (14P),152,0,12.0,152,-140,12,1105560,2024,1,0
2697,43,Klem Aki 45 Ah,0,0,6.0,0,6,6,118560,2024,0,0
2698,46,Vinyl Electrical Tape,2,0,3.0,2,1,3,147000,2024,1,0
2699,49,MCB 4 A Merlin Gerin,17,0,0.0,16,-16,1,57542,2024,1,0
2700,50,MCB 1 phasa 10 Amp,4,0,10.0,4,6,10,274500,2024,0,0
2701,56,Themocouple Tipe K,0,0,3.0,0,3,3,809640,2024,1,0
2702,58,Kontaktor,0,0,24.0,0,24,24,5650344,2024,0,0
2703,68,Fitting Wall Keramik Terminal Kuningan,10,0,0.0,0,0,10,231000,2024,0,0
2704,69,Benang Kasur,0,0,8.0,0,8,8,18000,2024,0,0
2705,88,"DC Power Suplai 0-24V, 5Amp",3,0,1.0,3,-2,1,84150,2024,1,0
2706,89,Limit Switch Model Roll Omron Z-15GW2,0,0,20.0,0,20,20,246420,2024,0,0
2707,92,Ultrasonic Proximity Switch (AUTONICS PROXIMITY PR30-15DN),0,0,1.0,0,1,1,499000,2024,1,0
2708,96,Band Heater Elemen Pemanas Listrik,0,0,2.0,0,2,2,398000,2024,1,0
2709,100,"Speed Sensor, 3000rpm, Output 0-10Vdc Rotary Encorder E6B2-CWZ3E",10,0,3.0,10,-7,3,2697000,2024,1,0
2710,106,Water Flow Meter Sensor YF-S201,13,0,10.0,13,-3,10,249750,2024,1,0
2711,109,MCB C60N 6KA 3 Phase 6A-16A,19,0,1.0,18,-17,2,697612,2024,1,0
2712,110,New water flow sensor switch meter counter hail sensor flowmeter 0.3-6L,0,0,4.0,0,4,4,148880,2024,1,0
2713,125,"Inverter Pure Sine Wave 500-1000W, suoer + USB (input 12V)",0,0,8.0,0,8,8,4899096,2024,0,0
2714,127,Kontaktor Fuji SC-05(1NO1NC),0,0,12.0,0,12,12,1515240,2024,0,0
2715,137,Busbar uk 3mm x 30mm,9,0,2.0,9,-7,2,698000,2024,1,0
2716,143,Over Steker Matsuka 3 in 1,55,0,10.0,0,10,65,959450,2024,0,0
2717,150,"IGBT MODULE 2MBI100U4A-120(1200V, 100A)",0,0,5.0,0,5,5,4162500,2024,1,0
2718,176,"Inductive Proximity AUTONICS PR12-4DP, Sensor, Inductive Prox, 4mm Sensing, PNP NO, 12 - 24 VDC",9,0,5.0,9,-4,5,378800,2024,1,0
2719,178,"Rompi Safety 6 kantong warna orange Uk All Size Lbr Pinggang 56cm, Pj62cm",0,0,11.0,0,11,11,605660,2024,0,0
2720,179,Klem Kabel No.10,6,0,0.0,0,0,6,347100,2024,0,0
2721,180,Klem Kabel No.12,7,0,0.0,4,-4,3,120150,2024,1,0
2722,181,Full Body Harness Double lanyard 4 Adjustable point,8,0,5.0,8,-3,5,1370000,2024,1,0
2723,191,"TW-V(CA) 1.5MxM6 Thermocouple Autonics	panjang kabel 1,5 meter, Head M6",9,0,8.0,9,-1,8,1554000,2024,1,0
2724,192,MCB 3 Phase 10 Amp,0,0,10.0,0,10,10,3490000,2024,0,0
2725,193,Saklar Dimer AC 220,0,0,10.0,0,10,10,360000,2024,0,0
2726,194,Smart Wall Light Touch Switch Wifi 2 Gang - TUYA,0,0,2.0,0,2,2,278000,2024,1,0
2727,195,MCCB 3 Phase 50 Amp,0,0,3.0,0,3,3,1898100,2024,1,0
2728,196,Timer Omron 5S/220V,0,0,16.0,0,16,16,1580640,2024,0,0
2729,197,MCB DC 80A 600VDC,0,0,2.0,0,2,2,540000,2024,1,0
2730,198,Fuse Kecil 3-A,0,0,150.0,0,150,150,31500,2024,0,0
2731,336,"Magnet Kontaktor SN-21 220V, 40A",0,0,5.0,0,5,5,1177155,2024,1,0
2732,355,NFB 1 Fase 1A 250V,0,0,2.0,0,2,2,71040,2024,1,0
2733,407,Power Suplai Switching 24V 3A,19,0,0.0,9,-9,10,2307150,2024,1,0
2734,424,Relay 12V SPDT,19,0,100.0,19,81,100,555000,2024,0,0
2735,426,Relay Coil 12V DC Omron,0,0,10.0,0,10,10,1165500,2024,0,0
2736,559,T Sambungan Putih,16,0,20.0,16,4,20,240000,2024,1,0
2737,560,"Switching Power Supply Dual Output PSU RD 125-1224 AC DC 12V+24V 3,7A 15W",0,0,5.0,0,5,5,5527800,2024,1,0
2738,563,Fitting Plafon Hitam,0,0,60.0,0,60,60,276600,2024,0,0
2739,579,Thermometer 0-100C,10,0,24.0,7,17,27,1174392,2024,0,0
